Sample,Metric,Match Distance
1922,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955792
1922,Uniformified 32-bit Hash Metric Distance,0.00649677
1922,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991732
1922,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0163098
1923,Uniformified 32-bit Hamming Metric Distance,0.36389
1923,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955792
1923,Uniformified 32-bit Hash Metric Distance,0.000992215
1923,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989496
1923,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0136247
1924,Uniformified 32-bit Hamming Metric Distance,0.756315
1924,Uniformified 32-bit Approx Dual Streak Metric Distance,0.913011
1924,Uniformified 32-bit Hash Metric Distance,0.999948
1924,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993096
1924,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00864027
1925,Uniformified 32-bit Hamming Metric Distance,0.756315
1925,Uniformified 32-bit Approx Dual Streak Metric Distance,0.403957
1925,Uniformified 32-bit Hash Metric Distance,0.00172644
1925,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996822
1925,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00398532
1926,Uniformified 32-bit Hamming Metric Distance,0.959931
1926,Uniformified 32-bit Approx Dual Streak Metric Distance,0.638597
1926,Uniformified 32-bit Hash Metric Distance,0.00647148
1926,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986308
1926,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00384318
1927,Uniformified 32-bit Hamming Metric Distance,0.993261
1927,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
1927,Uniformified 32-bit Hash Metric Distance,0.0169599
1927,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994564
1927,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00537905
1928,Uniformified 32-bit Hamming Metric Distance,0.756315
1928,Uniformified 32-bit Approx Dual Streak Metric Distance,0.595881
1928,Uniformified 32-bit Hash Metric Distance,0.00622474
1928,Uniformified 32-bit Symmetric Wrap Metric Distance,0.984579
1928,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0102401
1929,Uniformified 32-bit Hamming Metric Distance,0.85153
1929,Uniformified 32-bit Approx Dual Streak Metric Distance,0.252915
1929,Uniformified 32-bit Hash Metric Distance,0.00480636
1929,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997756
1929,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00280511
1930,Uniformified 32-bit Hamming Metric Distance,0.756315
1930,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
1930,Uniformified 32-bit Hash Metric Distance,0.00707613
1930,Uniformified 32-bit Symmetric Wrap Metric Distance,0.98922
1930,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00425499
1931,Uniformified 32-bit Hamming Metric Distance,0.243549
1931,Uniformified 32-bit Approx Dual Streak Metric Distance,0.638597
1931,Uniformified 32-bit Hash Metric Distance,0.0148907
1931,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990991
1931,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0137352
1932,Uniformified 32-bit Hamming Metric Distance,0.756315
1932,Uniformified 32-bit Approx Dual Streak Metric Distance,0.891147
1932,Uniformified 32-bit Hash Metric Distance,0.00619569
1932,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996974
1932,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0135178
1933,Uniformified 32-bit Hamming Metric Distance,0.982521
1933,Uniformified 32-bit Approx Dual Streak Metric Distance,0.944542
1933,Uniformified 32-bit Hash Metric Distance,0.00937111
1933,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992104
1933,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0157975
1934,Uniformified 32-bit Hamming Metric Distance,0.918385
1934,Uniformified 32-bit Approx Dual Streak Metric Distance,0.83418
1934,Uniformified 32-bit Hash Metric Distance,0.00362012
1934,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989761
1934,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.014571
1935,Uniformified 32-bit Hamming Metric Distance,0.635477
1935,Uniformified 32-bit Approx Dual Streak Metric Distance,0.361493
1935,Uniformified 32-bit Hash Metric Distance,0.0105176
1935,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994334
1935,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00874766
1936,Uniformified 32-bit Hamming Metric Distance,0.635477
1936,Uniformified 32-bit Approx Dual Streak Metric Distance,0.83418
1936,Uniformified 32-bit Hash Metric Distance,0.000749138
1936,Uniformified 32-bit Symmetric Wrap Metric Distance,0.985945
1936,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00596753
1937,Uniformified 32-bit Hamming Metric Distance,0.918385
1937,Uniformified 32-bit Approx Dual Streak Metric Distance,0.98652
1937,Uniformified 32-bit Hash Metric Distance,0.00329091
1937,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999564
1937,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0110494
1938,Uniformified 32-bit Hamming Metric Distance,0.756315
1938,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20574
1938,Uniformified 32-bit Hash Metric Distance,0.000762216
1938,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99657
1938,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0108686
1939,Uniformified 32-bit Hamming Metric Distance,0.85153
1939,Uniformified 32-bit Approx Dual Streak Metric Distance,0.982724
1939,Uniformified 32-bit Hash Metric Distance,0.0029047
1939,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996563
1939,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00955379
1940,Uniformified 32-bit Hamming Metric Distance,0.959931
1940,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
1940,Uniformified 32-bit Hash Metric Distance,0.998428
1940,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990475
1940,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0025252
1941,Uniformified 32-bit Hamming Metric Distance,0.959931
1941,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
1941,Uniformified 32-bit Hash Metric Distance,0.00368363
1941,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990104
1941,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00685345
1942,Uniformified 32-bit Hamming Metric Distance,0.918385
1942,Uniformified 32-bit Approx Dual Streak Metric Distance,0.999606
1942,Uniformified 32-bit Hash Metric Distance,0.012214
1942,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996584
1942,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.013103
1943,Uniformified 32-bit Hamming Metric Distance,0.959931
1943,Uniformified 32-bit Approx Dual Streak Metric Distance,0.700476
1943,Uniformified 32-bit Hash Metric Distance,0.999947
1943,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994998
1943,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00134975
1944,Uniformified 32-bit Hamming Metric Distance,0.756315
1944,Uniformified 32-bit Approx Dual Streak Metric Distance,0.700476
1944,Uniformified 32-bit Hash Metric Distance,0.00469347
1944,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993008
1944,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00899305
1945,Uniformified 32-bit Hamming Metric Distance,0.85153
1945,Uniformified 32-bit Approx Dual Streak Metric Distance,0.744599
1945,Uniformified 32-bit Hash Metric Distance,0.00661852
1945,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992793
1945,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00980676
1946,Uniformified 32-bit Hamming Metric Distance,0.85153
1946,Uniformified 32-bit Approx Dual Streak Metric Distance,0.747159
1946,Uniformified 32-bit Hash Metric Distance,0.0167556
1946,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989026
1946,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00123526
1947,Uniformified 32-bit Hamming Metric Distance,0.85153
1947,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
1947,Uniformified 32-bit Hash Metric Distance,0.00210504
1947,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993983
1947,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00281668
1948,Uniformified 32-bit Hamming Metric Distance,0.918385
1948,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
1948,Uniformified 32-bit Hash Metric Distance,0.00301048
1948,Uniformified 32-bit Symmetric Wrap Metric Distance,0.982808
1948,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00901302
1949,Uniformified 32-bit Hamming Metric Distance,0.635477
1949,Uniformified 32-bit Approx Dual Streak Metric Distance,0.891147
1949,Uniformified 32-bit Hash Metric Distance,0.00170669
1949,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991687
1949,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00745332
1950,Uniformified 32-bit Hamming Metric Distance,0.635477
1950,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
1950,Uniformified 32-bit Hash Metric Distance,0.015312
1950,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995812
1950,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0120648
1951,Uniformified 32-bit Hamming Metric Distance,0.999845
1951,Uniformified 32-bit Approx Dual Streak Metric Distance,0.700476
1951,Uniformified 32-bit Hash Metric Distance,0.00825794
1951,Uniformified 32-bit Symmetric Wrap Metric Distance,0.987414
1951,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.014978
1952,Uniformified 32-bit Hamming Metric Distance,0.499488
1952,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0441315
1952,Uniformified 32-bit Hash Metric Distance,0.000863095
1952,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998429
1952,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.016036
1953,Uniformified 32-bit Hamming Metric Distance,0.918385
1953,Uniformified 32-bit Approx Dual Streak Metric Distance,0.595881
1953,Uniformified 32-bit Hash Metric Distance,0.00804388
1953,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99556
1953,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00797926
1954,Uniformified 32-bit Hamming Metric Distance,0.918385
1954,Uniformified 32-bit Approx Dual Streak Metric Distance,0.924227
1954,Uniformified 32-bit Hash Metric Distance,0.00470513
1954,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999157
1954,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0115405
1955,Uniformified 32-bit Hamming Metric Distance,0.959931
1955,Uniformified 32-bit Approx Dual Streak Metric Distance,0.744599
1955,Uniformified 32-bit Hash Metric Distance,0.995714
1955,Uniformified 32-bit Symmetric Wrap Metric Distance,0.987916
1955,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0113864
1956,Uniformified 32-bit Hamming Metric Distance,0.756315
1956,Uniformified 32-bit Approx Dual Streak Metric Distance,0.996807
1956,Uniformified 32-bit Hash Metric Distance,0.99923
1956,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99818
1956,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0114965
1957,Uniformified 32-bit Hamming Metric Distance,0.85153
1957,Uniformified 32-bit Approx Dual Streak Metric Distance,0.913011
1957,Uniformified 32-bit Hash Metric Distance,0.000262244
1957,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990451
1957,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00804117
1958,Uniformified 32-bit Hamming Metric Distance,0.959931
1958,Uniformified 32-bit Approx Dual Streak Metric Distance,0.98652
1958,Uniformified 32-bit Hash Metric Distance,0.0161731
1958,Uniformified 32-bit Symmetric Wrap Metric Distance,0.982757
1958,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00395119
1959,Uniformified 32-bit Hamming Metric Distance,0.918385
1959,Uniformified 32-bit Approx Dual Streak Metric Distance,0.964978
1959,Uniformified 32-bit Hash Metric Distance,0.00661134
1959,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997346
1959,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0174483
1960,Uniformified 32-bit Hamming Metric Distance,0.918385
1960,Uniformified 32-bit Approx Dual Streak Metric Distance,0.361493
1960,Uniformified 32-bit Hash Metric Distance,0.00497464
1960,Uniformified 32-bit Symmetric Wrap Metric Distance,0.980677
1960,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0113741
1961,Uniformified 32-bit Hamming Metric Distance,0.635477
1961,Uniformified 32-bit Approx Dual Streak Metric Distance,0.638597
1961,Uniformified 32-bit Hash Metric Distance,0.00134745
1961,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994404
1961,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0123999
1962,Uniformified 32-bit Hamming Metric Distance,0.756315
1962,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955792
1962,Uniformified 32-bit Hash Metric Distance,0.00949471
1962,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988228
1962,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0111186
1963,Uniformified 32-bit Hamming Metric Distance,0.85153
1963,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
1963,Uniformified 32-bit Hash Metric Distance,0.0117899
1963,Uniformified 32-bit Symmetric Wrap Metric Distance,0.98393
1963,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.01729
1964,Uniformified 32-bit Hamming Metric Distance,0.756315
1964,Uniformified 32-bit Approx Dual Streak Metric Distance,0.638597
1964,Uniformified 32-bit Hash Metric Distance,0.0136995
1964,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996897
1964,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0116891
1965,Uniformified 32-bit Hamming Metric Distance,0.993261
1965,Uniformified 32-bit Approx Dual Streak Metric Distance,0.299733
1965,Uniformified 32-bit Hash Metric Distance,0.0089488
1965,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995601
1965,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0109493
1966,Uniformified 32-bit Hamming Metric Distance,0.499488
1966,Uniformified 32-bit Approx Dual Streak Metric Distance,0.148089
1966,Uniformified 32-bit Hash Metric Distance,0.000313953
1966,Uniformified 32-bit Symmetric Wrap Metric Distance,0.987004
1966,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0137252
1967,Uniformified 32-bit Hamming Metric Distance,0.999966
1967,Uniformified 32-bit Approx Dual Streak Metric Distance,0.944542
1967,Uniformified 32-bit Hash Metric Distance,0.00617113
1967,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986009
1967,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0110904
1968,Uniformified 32-bit Hamming Metric Distance,0.499488
1968,Uniformified 32-bit Approx Dual Streak Metric Distance,0.891147
1968,Uniformified 32-bit Hash Metric Distance,0.0104391
1968,Uniformified 32-bit Symmetric Wrap Metric Distance,0.987824
1968,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00182088
1969,Uniformified 32-bit Hamming Metric Distance,0.756315
1969,Uniformified 32-bit Approx Dual Streak Metric Distance,0.930895
1969,Uniformified 32-bit Hash Metric Distance,0.00120188
1969,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994142
1969,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0163508
1970,Uniformified 32-bit Hamming Metric Distance,0.756315
1970,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
1970,Uniformified 32-bit Hash Metric Distance,0.0100223
1970,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997038
1970,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0108168
1971,Uniformified 32-bit Hamming Metric Distance,0.982521
1971,Uniformified 32-bit Approx Dual Streak Metric Distance,0.944542
1971,Uniformified 32-bit Hash Metric Distance,0.00504197
1971,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988634
1971,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0147079
1972,Uniformified 32-bit Hamming Metric Distance,0.918385
1972,Uniformified 32-bit Approx Dual Streak Metric Distance,0.867532
1972,Uniformified 32-bit Hash Metric Distance,0.994915
1972,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993273
1972,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0183237
1973,Uniformified 32-bit Hamming Metric Distance,0.959931
1973,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0781014
1973,Uniformified 32-bit Hash Metric Distance,0.00830858
1973,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989356
1973,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00876139
1974,Uniformified 32-bit Hamming Metric Distance,0.918385
1974,Uniformified 32-bit Approx Dual Streak Metric Distance,0.944542
1974,Uniformified 32-bit Hash Metric Distance,0.00810248
1974,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997865
1974,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00808012
1975,Uniformified 32-bit Hamming Metric Distance,0.756315
1975,Uniformified 32-bit Approx Dual Streak Metric Distance,0.993433
1975,Uniformified 32-bit Hash Metric Distance,0.996317
1975,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997152
1975,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0112531
1976,Uniformified 32-bit Hamming Metric Distance,0.982521
1976,Uniformified 32-bit Approx Dual Streak Metric Distance,0.977998
1976,Uniformified 32-bit Hash Metric Distance,0.00766325
1976,Uniformified 32-bit Symmetric Wrap Metric Distance,0.982533
1976,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0158687
1977,Uniformified 32-bit Hamming Metric Distance,0.756315
1977,Uniformified 32-bit Approx Dual Streak Metric Distance,0.924914
1977,Uniformified 32-bit Hash Metric Distance,0.995458
1977,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998113
1977,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0123948
1978,Uniformified 32-bit Hamming Metric Distance,0.918385
1978,Uniformified 32-bit Approx Dual Streak Metric Distance,0.638597
1978,Uniformified 32-bit Hash Metric Distance,0.00276816
1978,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998904
1978,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00773463
1979,Uniformified 32-bit Hamming Metric Distance,0.756315
1979,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
1979,Uniformified 32-bit Hash Metric Distance,0.00399707
1979,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991027
1979,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00670605
1980,Uniformified 32-bit Hamming Metric Distance,0.918385
1980,Uniformified 32-bit Approx Dual Streak Metric Distance,0.734179
1980,Uniformified 32-bit Hash Metric Distance,0.00831133
1980,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995378
1980,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0141197
1981,Uniformified 32-bit Hamming Metric Distance,0.959931
1981,Uniformified 32-bit Approx Dual Streak Metric Distance,0.867532
1981,Uniformified 32-bit Hash Metric Distance,0.0090848
1981,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999216
1981,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00989371
1982,Uniformified 32-bit Hamming Metric Distance,0.756315
1982,Uniformified 32-bit Approx Dual Streak Metric Distance,0.299733
1982,Uniformified 32-bit Hash Metric Distance,0.00116483
1982,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99189
1982,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00497017
1983,Uniformified 32-bit Hamming Metric Distance,0.918385
1983,Uniformified 32-bit Approx Dual Streak Metric Distance,0.993433
1983,Uniformified 32-bit Hash Metric Distance,0.999622
1983,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990947
1983,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0113228
1984,Uniformified 32-bit Hamming Metric Distance,0.36389
1984,Uniformified 32-bit Approx Dual Streak Metric Distance,0.998402
1984,Uniformified 32-bit Hash Metric Distance,0.995934
1984,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995139
1984,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0106287
1985,Uniformified 32-bit Hamming Metric Distance,0.959931
1985,Uniformified 32-bit Approx Dual Streak Metric Distance,0.638597
1985,Uniformified 32-bit Hash Metric Distance,0.00133943
1985,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993291
1985,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0104659
1986,Uniformified 32-bit Hamming Metric Distance,0.756315
1986,Uniformified 32-bit Approx Dual Streak Metric Distance,0.995869
1986,Uniformified 32-bit Hash Metric Distance,0.00199679
1986,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997833
1986,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0100294
1987,Uniformified 32-bit Hamming Metric Distance,0.982521
1987,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
1987,Uniformified 32-bit Hash Metric Distance,0.0110281
1987,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996014
1987,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0103035
1988,Uniformified 32-bit Hamming Metric Distance,0.918385
1988,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
1988,Uniformified 32-bit Hash Metric Distance,0.00833208
1988,Uniformified 32-bit Symmetric Wrap Metric Distance,0.985298
1988,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0122536
1989,Uniformified 32-bit Hamming Metric Distance,0.756315
1989,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20574
1989,Uniformified 32-bit Hash Metric Distance,0.00281081
1989,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998618
1989,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00413881
1990,Uniformified 32-bit Hamming Metric Distance,0.982521
1990,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
1990,Uniformified 32-bit Hash Metric Distance,0.00877234
1990,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995846
1990,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0100228
1991,Uniformified 32-bit Hamming Metric Distance,0.243549
1991,Uniformified 32-bit Approx Dual Streak Metric Distance,0.299733
1991,Uniformified 32-bit Hash Metric Distance,0.00215341
1991,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994141
1991,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00693915
1992,Uniformified 32-bit Hamming Metric Distance,0.982521
1992,Uniformified 32-bit Approx Dual Streak Metric Distance,0.299733
1992,Uniformified 32-bit Hash Metric Distance,0.00767847
1992,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991494
1992,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0109796
1993,Uniformified 32-bit Hamming Metric Distance,0.499488
1993,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
1993,Uniformified 32-bit Hash Metric Distance,0.00568109
1993,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993709
1993,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00531892
1994,Uniformified 32-bit Hamming Metric Distance,0.756315
1994,Uniformified 32-bit Approx Dual Streak Metric Distance,0.944542
1994,Uniformified 32-bit Hash Metric Distance,0.00687413
1994,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993728
1994,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00716254
1995,Uniformified 32-bit Hamming Metric Distance,0.918385
1995,Uniformified 32-bit Approx Dual Streak Metric Distance,0.108961
1995,Uniformified 32-bit Hash Metric Distance,0.00706563
1995,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993474
1995,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0092202
1996,Uniformified 32-bit Hamming Metric Distance,0.635477
1996,Uniformified 32-bit Approx Dual Streak Metric Distance,0.638597
1996,Uniformified 32-bit Hash Metric Distance,0.00279486
1996,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995548
1996,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00927339
1997,Uniformified 32-bit Hamming Metric Distance,0.982521
1997,Uniformified 32-bit Approx Dual Streak Metric Distance,0.930895
1997,Uniformified 32-bit Hash Metric Distance,0.998982
1997,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993991
1997,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0105443
1998,Uniformified 32-bit Hamming Metric Distance,0.635477
1998,Uniformified 32-bit Approx Dual Streak Metric Distance,0.143076
1998,Uniformified 32-bit Hash Metric Distance,0.997734
1998,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990854
1998,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0151368
1999,Uniformified 32-bit Hamming Metric Distance,0.499488
1999,Uniformified 32-bit Approx Dual Streak Metric Distance,0.403957
1999,Uniformified 32-bit Hash Metric Distance,0.00863624
1999,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993737
1999,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00117797
2000,Uniformified 32-bit Hamming Metric Distance,0.85153
2000,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165873
2000,Uniformified 32-bit Hash Metric Distance,0.00514205
2000,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996468
2000,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00644466
2001,Uniformified 32-bit Hamming Metric Distance,0.85153
2001,Uniformified 32-bit Approx Dual Streak Metric Distance,0.930895
2001,Uniformified 32-bit Hash Metric Distance,0.996629
2001,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995734
2001,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00832806
2002,Uniformified 32-bit Hamming Metric Distance,0.993261
2002,Uniformified 32-bit Approx Dual Streak Metric Distance,0.964978
2002,Uniformified 32-bit Hash Metric Distance,0.0104524
2002,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996013
2002,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000956679
2003,Uniformified 32-bit Hamming Metric Distance,0.999339
2003,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955792
2003,Uniformified 32-bit Hash Metric Distance,0.00373955
2003,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997745
2003,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0169356
2004,Uniformified 32-bit Hamming Metric Distance,0.918385
2004,Uniformified 32-bit Approx Dual Streak Metric Distance,0.852088
2004,Uniformified 32-bit Hash Metric Distance,0.0104848
2004,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988707
2004,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0114345
2005,Uniformified 32-bit Hamming Metric Distance,0.918385
2005,Uniformified 32-bit Approx Dual Streak Metric Distance,0.997936
2005,Uniformified 32-bit Hash Metric Distance,0.00272957
2005,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994046
2005,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0163458
2006,Uniformified 32-bit Hamming Metric Distance,0.635477
2006,Uniformified 32-bit Approx Dual Streak Metric Distance,0.991559
2006,Uniformified 32-bit Hash Metric Distance,0.00714665
2006,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997565
2006,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.002658
2007,Uniformified 32-bit Hamming Metric Distance,0.85153
2007,Uniformified 32-bit Approx Dual Streak Metric Distance,0.998981
2007,Uniformified 32-bit Hash Metric Distance,0.00267666
2007,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99841
2007,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00919519
2008,Uniformified 32-bit Hamming Metric Distance,0.756315
2008,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
2008,Uniformified 32-bit Hash Metric Distance,0.000215024
