Sample,Metric,Match Distance
2668,Uniformified 32-bit Hash Metric Distance,0.177258
2668,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993362
2668,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00767205
2669,Uniformified 32-bit Hamming Metric Distance,0.994251
2669,Uniformified 32-bit Approx Dual Streak Metric Distance,0.357514
2669,Uniformified 32-bit Hash Metric Distance,0.845931
2669,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990987
2669,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0155684
2670,Uniformified 32-bit Hamming Metric Distance,0.749875
2670,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955154
2670,Uniformified 32-bit Hash Metric Distance,0.935002
2670,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993319
2670,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00732205
2671,Uniformified 32-bit Hamming Metric Distance,0.490701
2671,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
2671,Uniformified 32-bit Hash Metric Distance,0.24955
2671,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99263
2671,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0116525
2672,Uniformified 32-bit Hamming Metric Distance,0.847265
2672,Uniformified 32-bit Approx Dual Streak Metric Distance,0.999404
2672,Uniformified 32-bit Hash Metric Distance,0.442396
2672,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992101
2672,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00990911
2673,Uniformified 32-bit Hamming Metric Distance,0.490701
2673,Uniformified 32-bit Approx Dual Streak Metric Distance,0.99999
2673,Uniformified 32-bit Hash Metric Distance,0.585372
2673,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997355
2673,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0106633
2674,Uniformified 32-bit Hamming Metric Distance,0.994251
2674,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955154
2674,Uniformified 32-bit Hash Metric Distance,0.4316
2674,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995958
2674,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0138385
2675,Uniformified 32-bit Hamming Metric Distance,0.749875
2675,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0864914
2675,Uniformified 32-bit Hash Metric Distance,0.957015
2675,Uniformified 32-bit Symmetric Wrap Metric Distance,0.98476
2675,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00836243
2676,Uniformified 32-bit Hamming Metric Distance,0.916708
2676,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
2676,Uniformified 32-bit Hash Metric Distance,0.156031
2676,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990046
2676,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00389392
2677,Uniformified 32-bit Hamming Metric Distance,0.749875
2677,Uniformified 32-bit Approx Dual Streak Metric Distance,0.975852
2677,Uniformified 32-bit Hash Metric Distance,0.456803
2677,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998947
2677,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00371131
2678,Uniformified 32-bit Hamming Metric Distance,0.99785
2678,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955154
2678,Uniformified 32-bit Hash Metric Distance,0.800119
2678,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993637
2678,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00769324
2679,Uniformified 32-bit Hamming Metric Distance,0.628637
2679,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
2679,Uniformified 32-bit Hash Metric Distance,0.43783
2679,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996811
2679,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00669845
2680,Uniformified 32-bit Hamming Metric Distance,0.749875
2680,Uniformified 32-bit Approx Dual Streak Metric Distance,0.963404
2680,Uniformified 32-bit Hash Metric Distance,0.394037
2680,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989107
2680,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00830043
2681,Uniformified 32-bit Hamming Metric Distance,0.354665
2681,Uniformified 32-bit Approx Dual Streak Metric Distance,0.750775
2681,Uniformified 32-bit Hash Metric Distance,0.679672
2681,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99615
2681,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00746897
2682,Uniformified 32-bit Hamming Metric Distance,0.959404
2682,Uniformified 32-bit Approx Dual Streak Metric Distance,0.29697
2682,Uniformified 32-bit Hash Metric Distance,0.672206
2682,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989947
2682,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00895359
2683,Uniformified 32-bit Hamming Metric Distance,0.959404
2683,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
2683,Uniformified 32-bit Hash Metric Distance,0.42038
2683,Uniformified 32-bit Symmetric Wrap Metric Distance,0.984238
2683,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0153604
2684,Uniformified 32-bit Hamming Metric Distance,0.847265
2684,Uniformified 32-bit Approx Dual Streak Metric Distance,0.132187
2684,Uniformified 32-bit Hash Metric Distance,0.540687
2684,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992206
2684,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00985743
2685,Uniformified 32-bit Hamming Metric Distance,0.749875
2685,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
2685,Uniformified 32-bit Hash Metric Distance,0.653808
2685,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99682
2685,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0077683
2686,Uniformified 32-bit Hamming Metric Distance,0.959404
2686,Uniformified 32-bit Approx Dual Streak Metric Distance,0.737226
2686,Uniformified 32-bit Hash Metric Distance,0.941914
2686,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999396
2686,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00870536
2687,Uniformified 32-bit Hamming Metric Distance,0.983452
2687,Uniformified 32-bit Approx Dual Streak Metric Distance,0.994403
2687,Uniformified 32-bit Hash Metric Distance,0.201049
2687,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990188
2687,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00536521
2688,Uniformified 32-bit Hamming Metric Distance,0.916708
2688,Uniformified 32-bit Approx Dual Streak Metric Distance,0.238626
2688,Uniformified 32-bit Hash Metric Distance,0.899072
2688,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993886
2688,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00737347
2689,Uniformified 32-bit Hamming Metric Distance,0.916708
2689,Uniformified 32-bit Approx Dual Streak Metric Distance,0.930107
2689,Uniformified 32-bit Hash Metric Distance,0.153761
2689,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992264
2689,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0118213
2690,Uniformified 32-bit Hamming Metric Distance,0.847265
2690,Uniformified 32-bit Approx Dual Streak Metric Distance,0.912359
2690,Uniformified 32-bit Hash Metric Distance,0.515742
2690,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999785
2690,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00926345
2691,Uniformified 32-bit Hamming Metric Distance,0.983452
2691,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0690931
2691,Uniformified 32-bit Hash Metric Distance,0.0443013
2691,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997625
2691,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00884748
2692,Uniformified 32-bit Hamming Metric Distance,0.99925
2692,Uniformified 32-bit Approx Dual Streak Metric Distance,0.943706
2692,Uniformified 32-bit Hash Metric Distance,0.606505
2692,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998546
2692,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00797159
2693,Uniformified 32-bit Hamming Metric Distance,0.959404
2693,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
2693,Uniformified 32-bit Hash Metric Distance,0.0959418
2693,Uniformified 32-bit Symmetric Wrap Metric Distance,0.980617
2693,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0152275
2694,Uniformified 32-bit Hamming Metric Distance,0.847265
2694,Uniformified 32-bit Approx Dual Streak Metric Distance,0.357514
2694,Uniformified 32-bit Hash Metric Distance,0.528385
2694,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994867
2694,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00657015
2695,Uniformified 32-bit Hamming Metric Distance,0.847265
2695,Uniformified 32-bit Approx Dual Streak Metric Distance,0.9953
2695,Uniformified 32-bit Hash Metric Distance,0.840327
2695,Uniformified 32-bit Symmetric Wrap Metric Distance,0.981476
2695,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0074081
2696,Uniformified 32-bit Hamming Metric Distance,0.959404
2696,Uniformified 32-bit Approx Dual Streak Metric Distance,0.39981
2696,Uniformified 32-bit Hash Metric Distance,0.175527
2696,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992243
2696,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00722744
2697,Uniformified 32-bit Hamming Metric Distance,0.749875
2697,Uniformified 32-bit Approx Dual Streak Metric Distance,0.692281
2697,Uniformified 32-bit Hash Metric Distance,0.988019
2697,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990694
2697,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0123982
2698,Uniformified 32-bit Hamming Metric Distance,0.916708
2698,Uniformified 32-bit Approx Dual Streak Metric Distance,0.357514
2698,Uniformified 32-bit Hash Metric Distance,0.800975
2698,Uniformified 32-bit Symmetric Wrap Metric Distance,0.98645
2698,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00834494
2699,Uniformified 32-bit Hamming Metric Distance,0.749875
2699,Uniformified 32-bit Approx Dual Streak Metric Distance,0.980502
2699,Uniformified 32-bit Hash Metric Distance,0.604031
2699,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988449
2699,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0064956
2700,Uniformified 32-bit Hamming Metric Distance,0.847265
2700,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165983
2700,Uniformified 32-bit Hash Metric Distance,0.137234
2700,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991107
2700,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0113729
2701,Uniformified 32-bit Hamming Metric Distance,0.983452
2701,Uniformified 32-bit Approx Dual Streak Metric Distance,0.29697
2701,Uniformified 32-bit Hash Metric Distance,0.310771
2701,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997584
2701,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0143027
2702,Uniformified 32-bit Hamming Metric Distance,0.916708
2702,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0864914
2702,Uniformified 32-bit Hash Metric Distance,0.561991
2702,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99857
2702,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0142695
2703,Uniformified 32-bit Hamming Metric Distance,0.628637
2703,Uniformified 32-bit Approx Dual Streak Metric Distance,0.988101
2703,Uniformified 32-bit Hash Metric Distance,0.192174
2703,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997025
2703,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00644941
2704,Uniformified 32-bit Hamming Metric Distance,0.847265
2704,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165983
2704,Uniformified 32-bit Hash Metric Distance,0.407343
2704,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997088
2704,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00686061
2705,Uniformified 32-bit Hamming Metric Distance,0.749875
2705,Uniformified 32-bit Approx Dual Streak Metric Distance,0.249925
2705,Uniformified 32-bit Hash Metric Distance,0.935481
2705,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995074
2705,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.011691
2706,Uniformified 32-bit Hamming Metric Distance,0.916708
2706,Uniformified 32-bit Approx Dual Streak Metric Distance,0.930107
2706,Uniformified 32-bit Hash Metric Distance,0.406299
2706,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994369
2706,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00863022
2707,Uniformified 32-bit Hamming Metric Distance,0.99925
2707,Uniformified 32-bit Approx Dual Streak Metric Distance,0.975852
2707,Uniformified 32-bit Hash Metric Distance,0.948538
2707,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999793
2707,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0118139
2708,Uniformified 32-bit Hamming Metric Distance,0.490701
2708,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
2708,Uniformified 32-bit Hash Metric Distance,0.135867
2708,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997192
2708,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0151103
2709,Uniformified 32-bit Hamming Metric Distance,0.916708
2709,Uniformified 32-bit Approx Dual Streak Metric Distance,0.963404
2709,Uniformified 32-bit Hash Metric Distance,0.67054
2709,Uniformified 32-bit Symmetric Wrap Metric Distance,0.985491
2709,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00241152
2710,Uniformified 32-bit Hamming Metric Distance,0.749875
2710,Uniformified 32-bit Approx Dual Streak Metric Distance,0.108939
2710,Uniformified 32-bit Hash Metric Distance,0.00914223
2710,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994405
2710,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00857587
2711,Uniformified 32-bit Hamming Metric Distance,0.99785
2711,Uniformified 32-bit Approx Dual Streak Metric Distance,0.39981
2711,Uniformified 32-bit Hash Metric Distance,0.486204
2711,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991472
2711,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00975924
2712,Uniformified 32-bit Hamming Metric Distance,0.983452
2712,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955154
2712,Uniformified 32-bit Hash Metric Distance,0.0111014
2712,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996304
2712,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.014455
2713,Uniformified 32-bit Hamming Metric Distance,0.749875
2713,Uniformified 32-bit Approx Dual Streak Metric Distance,0.787571
2713,Uniformified 32-bit Hash Metric Distance,0.604961
2713,Uniformified 32-bit Symmetric Wrap Metric Distance,0.9993
2713,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00522016
2714,Uniformified 32-bit Hamming Metric Distance,0.490701
2714,Uniformified 32-bit Approx Dual Streak Metric Distance,0.986951
2714,Uniformified 32-bit Hash Metric Distance,0.178308
2714,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997365
2714,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00661763
2715,Uniformified 32-bit Hamming Metric Distance,0.490701
2715,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
2715,Uniformified 32-bit Hash Metric Distance,0.855645
2715,Uniformified 32-bit Symmetric Wrap Metric Distance,0.985503
2715,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0105199
2716,Uniformified 32-bit Hamming Metric Distance,0.628637
2716,Uniformified 32-bit Approx Dual Streak Metric Distance,0.889211
2716,Uniformified 32-bit Hash Metric Distance,0.775089
2716,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992022
2716,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0122391
2717,Uniformified 32-bit Hamming Metric Distance,0.916708
2717,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
2717,Uniformified 32-bit Hash Metric Distance,0.900435
2717,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996039
2717,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0116322
2718,Uniformified 32-bit Hamming Metric Distance,0.916708
2718,Uniformified 32-bit Approx Dual Streak Metric Distance,0.238626
2718,Uniformified 32-bit Hash Metric Distance,0.534022
2718,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990178
2718,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0132191
2719,Uniformified 32-bit Hamming Metric Distance,0.628637
2719,Uniformified 32-bit Approx Dual Streak Metric Distance,0.829367
2719,Uniformified 32-bit Hash Metric Distance,0.322865
2719,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994514
2719,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00424348
2720,Uniformified 32-bit Hamming Metric Distance,0.916708
2720,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
2720,Uniformified 32-bit Hash Metric Distance,0.575922
2720,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999613
2720,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0083604
2721,Uniformified 32-bit Hamming Metric Distance,0.916708
2721,Uniformified 32-bit Approx Dual Streak Metric Distance,0.787571
2721,Uniformified 32-bit Hash Metric Distance,0.0589007
2721,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996504
2721,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00385151
2722,Uniformified 32-bit Hamming Metric Distance,0.959404
2722,Uniformified 32-bit Approx Dual Streak Metric Distance,0.357514
2722,Uniformified 32-bit Hash Metric Distance,0.54812
2722,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998328
2722,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.011233
2723,Uniformified 32-bit Hamming Metric Distance,0.994251
2723,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
2723,Uniformified 32-bit Hash Metric Distance,0.346904
2723,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986004
2723,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00665427
2724,Uniformified 32-bit Hamming Metric Distance,0.749875
2724,Uniformified 32-bit Approx Dual Streak Metric Distance,0.787571
2724,Uniformified 32-bit Hash Metric Distance,0.0328203
2724,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99253
2724,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0118456
2725,Uniformified 32-bit Hamming Metric Distance,0.490701
2725,Uniformified 32-bit Approx Dual Streak Metric Distance,0.943706
2725,Uniformified 32-bit Hash Metric Distance,0.620297
2725,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997595
2725,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0107046
2726,Uniformified 32-bit Hamming Metric Distance,0.959404
2726,Uniformified 32-bit Approx Dual Streak Metric Distance,0.975852
2726,Uniformified 32-bit Hash Metric Distance,0.679879
2726,Uniformified 32-bit Symmetric Wrap Metric Distance,0.985502
2726,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.015354
2727,Uniformified 32-bit Hamming Metric Distance,0.490701
2727,Uniformified 32-bit Approx Dual Streak Metric Distance,0.9986
2727,Uniformified 32-bit Hash Metric Distance,0.504441
2727,Uniformified 32-bit Symmetric Wrap Metric Distance,0.983151
2727,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00837912
2728,Uniformified 32-bit Hamming Metric Distance,0.354665
2728,Uniformified 32-bit Approx Dual Streak Metric Distance,0.39981
2728,Uniformified 32-bit Hash Metric Distance,0.624785
2728,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988862
2728,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0174802
2729,Uniformified 32-bit Hamming Metric Distance,0.235526
2729,Uniformified 32-bit Approx Dual Streak Metric Distance,0.943706
2729,Uniformified 32-bit Hash Metric Distance,0.349384
2729,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989968
2729,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.017644
2730,Uniformified 32-bit Hamming Metric Distance,0.916708
2730,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
2730,Uniformified 32-bit Hash Metric Distance,0.0608335
2730,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992525
2730,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00725324
2731,Uniformified 32-bit Hamming Metric Distance,0.916708
2731,Uniformified 32-bit Approx Dual Streak Metric Distance,0.848665
2731,Uniformified 32-bit Hash Metric Distance,0.065424
2731,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992531
2731,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0112921
2732,Uniformified 32-bit Hamming Metric Distance,0.983452
2732,Uniformified 32-bit Approx Dual Streak Metric Distance,0.889211
2732,Uniformified 32-bit Hash Metric Distance,0.572652
2732,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997618
2732,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00588533
2733,Uniformified 32-bit Hamming Metric Distance,0.628637
2733,Uniformified 32-bit Approx Dual Streak Metric Distance,0.970253
2733,Uniformified 32-bit Hash Metric Distance,0.888925
2733,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99939
2733,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0126017
2734,Uniformified 32-bit Hamming Metric Distance,0.749875
2734,Uniformified 32-bit Approx Dual Streak Metric Distance,0.960305
2734,Uniformified 32-bit Hash Metric Distance,0.507151
2734,Uniformified 32-bit Symmetric Wrap Metric Distance,0.980617
2734,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.012182
2735,Uniformified 32-bit Hamming Metric Distance,0.959404
2735,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
2735,Uniformified 32-bit Hash Metric Distance,0.0193988
2735,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997792
2735,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0120567
2736,Uniformified 32-bit Hamming Metric Distance,0.490701
2736,Uniformified 32-bit Approx Dual Streak Metric Distance,0.829367
2736,Uniformified 32-bit Hash Metric Distance,0.145677
2736,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99261
2736,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00884843
2737,Uniformified 32-bit Hamming Metric Distance,0.749875
2737,Uniformified 32-bit Approx Dual Streak Metric Distance,0.787571
2737,Uniformified 32-bit Hash Metric Distance,0.0175816
2737,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994444
2737,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00352529
2738,Uniformified 32-bit Hamming Metric Distance,0.847265
2738,Uniformified 32-bit Approx Dual Streak Metric Distance,0.930107
2738,Uniformified 32-bit Hash Metric Distance,0.24058
2738,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999331
2738,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0153051
2739,Uniformified 32-bit Hamming Metric Distance,0.490701
2739,Uniformified 32-bit Approx Dual Streak Metric Distance,0.147735
2739,Uniformified 32-bit Hash Metric Distance,0.557472
2739,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986463
2739,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000660439
2740,Uniformified 32-bit Hamming Metric Distance,0.916708
2740,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
2740,Uniformified 32-bit Hash Metric Distance,0.358983
2740,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992048
2740,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0142494
2741,Uniformified 32-bit Hamming Metric Distance,0.916708
2741,Uniformified 32-bit Approx Dual Streak Metric Distance,0.984302
2741,Uniformified 32-bit Hash Metric Distance,0.229522
2741,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991178
2741,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00640925
2742,Uniformified 32-bit Hamming Metric Distance,0.628637
2742,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165983
2742,Uniformified 32-bit Hash Metric Distance,0.839927
2742,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989638
2742,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0164087
2743,Uniformified 32-bit Hamming Metric Distance,0.847265
2743,Uniformified 32-bit Approx Dual Streak Metric Distance,0.970253
2743,Uniformified 32-bit Hash Metric Distance,0.269078
2743,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992248
2743,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00888805
2744,Uniformified 32-bit Hamming Metric Distance,0.983452
2744,Uniformified 32-bit Approx Dual Streak Metric Distance,0.692281
2744,Uniformified 32-bit Hash Metric Distance,0.295595
2744,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996385
2744,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0115416
2745,Uniformified 32-bit Hamming Metric Distance,0.490701
2745,Uniformified 32-bit Approx Dual Streak Metric Distance,0.750775
2745,Uniformified 32-bit Hash Metric Distance,0.736252
2745,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99531
2745,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00981824
2746,Uniformified 32-bit Hamming Metric Distance,0.749875
2746,Uniformified 32-bit Approx Dual Streak Metric Distance,0.848665
2746,Uniformified 32-bit Hash Metric Distance,0.539493
2746,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996088
2746,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00376702
2747,Uniformified 32-bit Hamming Metric Distance,0.959404
2747,Uniformified 32-bit Approx Dual Streak Metric Distance,0.9995
2747,Uniformified 32-bit Hash Metric Distance,0.279556
2747,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999219
2747,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0123145
2748,Uniformified 32-bit Hamming Metric Distance,0.847265
2748,Uniformified 32-bit Approx Dual Streak Metric Distance,0.588391
2748,Uniformified 32-bit Hash Metric Distance,0.891334
2748,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988413
2748,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0104899
2749,Uniformified 32-bit Hamming Metric Distance,0.628637
2749,Uniformified 32-bit Approx Dual Streak Metric Distance,0.39981
2749,Uniformified 32-bit Hash Metric Distance,0.83698
2749,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988923
2749,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0083835
2750,Uniformified 32-bit Hamming Metric Distance,0.916708
2750,Uniformified 32-bit Approx Dual Streak Metric Distance,0.9982
2750,Uniformified 32-bit Hash Metric Distance,0.911751
2750,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991625
2750,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0117101
2751,Uniformified 32-bit Hamming Metric Distance,0.983452
2751,Uniformified 32-bit Approx Dual Streak Metric Distance,0.991601
2751,Uniformified 32-bit Hash Metric Distance,0.271237
2751,Uniformified 32-bit Symmetric Wrap Metric Distance,0.984345
2751,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00731847
2752,Uniformified 32-bit Hamming Metric Distance,0.994251
2752,Uniformified 32-bit Approx Dual Streak Metric Distance,0.984302
2752,Uniformified 32-bit Hash Metric Distance,0.277586
2752,Uniformified 32-bit Symmetric Wrap Metric Distance,0.982983
2752,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00805341
2753,Uniformified 32-bit Hamming Metric Distance,0.749875
2753,Uniformified 32-bit Approx Dual Streak Metric Distance,0.750775
2753,Uniformified 32-bit Hash Metric Distance,0.407486
2753,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992343
2753,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00387341
2754,Uniformified 32-bit Hamming Metric Distance,0.916708
2754,Uniformified 32-bit Approx Dual Streak Metric Distance,0.889211
2754,Uniformified 32-bit Hash Metric Distance,0.272643
2754,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995328
2754,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0182533
2755,Uniformified 32-bit Hamming Metric Distance,0.847265
