Sample,Metric,Match Distance
2431,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00890863
2431,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.995651
2432,Uniformified 32-bit Hamming Metric Distance,0.235526
2432,Uniformified 32-bit Approx Dual Streak Metric Distance,0.108939
2432,Uniformified 32-bit Hash Metric Distance,0.476624
2432,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0193747
2432,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.998585
2433,Uniformified 32-bit Hamming Metric Distance,0.0762924
2433,Uniformified 32-bit Approx Dual Streak Metric Distance,0.108939
2433,Uniformified 32-bit Hash Metric Distance,0.493042
2433,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00345358
2433,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999552
2434,Uniformified 32-bit Hamming Metric Distance,0.140786
2434,Uniformified 32-bit Approx Dual Streak Metric Distance,0.889211
2434,Uniformified 32-bit Hash Metric Distance,0.0446788
2434,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00089018
2434,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000397914
2435,Uniformified 32-bit Hamming Metric Distance,0.0762924
2435,Uniformified 32-bit Approx Dual Streak Metric Distance,0.108939
2435,Uniformified 32-bit Hash Metric Distance,0.110304
2435,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00576144
2435,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.994479
2436,Uniformified 32-bit Hamming Metric Distance,0.0179482
2436,Uniformified 32-bit Approx Dual Streak Metric Distance,0.108939
2436,Uniformified 32-bit Hash Metric Distance,0.634333
2436,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00994771
2436,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.995703
2437,Uniformified 32-bit Hamming Metric Distance,0.0179482
2437,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0547445
2437,Uniformified 32-bit Hash Metric Distance,0.465608
2437,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00766568
2437,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999407
2438,Uniformified 32-bit Hamming Metric Distance,0.354665
2438,Uniformified 32-bit Approx Dual Streak Metric Distance,0.252675
2438,Uniformified 32-bit Hash Metric Distance,0.256826
2438,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00353546
2438,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999177
2439,Uniformified 32-bit Hamming Metric Distance,0.140786
2439,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
2439,Uniformified 32-bit Hash Metric Distance,0.0280579
2439,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0113796
2439,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.99785
2440,Uniformified 32-bit Hamming Metric Distance,0.235526
2440,Uniformified 32-bit Approx Dual Streak Metric Distance,0.588391
2440,Uniformified 32-bit Hash Metric Distance,0.78805
2440,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00793414
2440,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.99717
2441,Uniformified 32-bit Hamming Metric Distance,0.354665
2441,Uniformified 32-bit Approx Dual Streak Metric Distance,0.970253
2441,Uniformified 32-bit Hash Metric Distance,0.855771
2441,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0195359
2441,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.998171
2442,Uniformified 32-bit Hamming Metric Distance,0.0069993
2442,Uniformified 32-bit Approx Dual Streak Metric Distance,0.132187
2442,Uniformified 32-bit Hash Metric Distance,0.960544
2442,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000746523
2442,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000321952
2443,Uniformified 32-bit Hamming Metric Distance,0.235526
2443,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0425957
2443,Uniformified 32-bit Hash Metric Distance,0.691598
2443,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000728767
2443,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00691836
2444,Uniformified 32-bit Hamming Metric Distance,0.235526
2444,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0128487
2444,Uniformified 32-bit Hash Metric Distance,0.633405
2444,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000798683
2444,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00126761
2445,Uniformified 32-bit Hamming Metric Distance,0.0762924
2445,Uniformified 32-bit Approx Dual Streak Metric Distance,0.000749925
2445,Uniformified 32-bit Hash Metric Distance,0.961343
2445,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00245938
2445,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00306735
2446,Uniformified 32-bit Hamming Metric Distance,0.0762924
2446,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0425957
2446,Uniformified 32-bit Hash Metric Distance,0.0558036
2446,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00911117
2446,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00211812
2447,Uniformified 32-bit Hamming Metric Distance,0.140786
2447,Uniformified 32-bit Approx Dual Streak Metric Distance,0.787571
2447,Uniformified 32-bit Hash Metric Distance,0.155171
2447,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00179203
2447,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00389952
2448,Uniformified 32-bit Hamming Metric Distance,0.0762924
2448,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0547445
2448,Uniformified 32-bit Hash Metric Distance,0.314125
2448,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000866915
2448,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.008665
2449,Uniformified 32-bit Hamming Metric Distance,0.235526
2449,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0265973
2449,Uniformified 32-bit Hash Metric Distance,0.0273464
2449,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0129276
2449,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00062836
2450,Uniformified 32-bit Hamming Metric Distance,0.0386961
2450,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0167983
2450,Uniformified 32-bit Hash Metric Distance,0.332352
2450,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000754911
2450,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999013
2451,Uniformified 32-bit Hamming Metric Distance,0.0762924
2451,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0128487
2451,Uniformified 32-bit Hash Metric Distance,0.690522
2451,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00760105
2451,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.99471
2452,Uniformified 32-bit Hamming Metric Distance,0.0762924
2452,Uniformified 32-bit Approx Dual Streak Metric Distance,0.263824
2452,Uniformified 32-bit Hash Metric Distance,0.953734
2452,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00497959
2452,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000169379
2453,Uniformified 32-bit Hamming Metric Distance,0.235526
2453,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00519948
2453,Uniformified 32-bit Hash Metric Distance,0.829784
2453,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0024647
2453,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997822
2454,Uniformified 32-bit Hamming Metric Distance,0.0762924
2454,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00314969
2454,Uniformified 32-bit Hash Metric Distance,0.117315
2454,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00741693
2454,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00132746
2455,Uniformified 32-bit Hamming Metric Distance,0.000449955
2455,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0425957
2455,Uniformified 32-bit Hash Metric Distance,0.829507
2455,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0147378
2455,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997602
2456,Uniformified 32-bit Hamming Metric Distance,0.235526
2456,Uniformified 32-bit Approx Dual Streak Metric Distance,0.29697
2456,Uniformified 32-bit Hash Metric Distance,0.914221
2456,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00464242
2456,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000806517
2457,Uniformified 32-bit Hamming Metric Distance,0.0179482
2457,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0265973
2457,Uniformified 32-bit Hash Metric Distance,0.532295
2457,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00160769
2457,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.995276
2458,Uniformified 32-bit Hamming Metric Distance,0.0762924
2458,Uniformified 32-bit Approx Dual Streak Metric Distance,0.147735
2458,Uniformified 32-bit Hash Metric Distance,0.790881
2458,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0008716
2458,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000126855
2459,Uniformified 32-bit Hamming Metric Distance,0.235526
2459,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0425957
2459,Uniformified 32-bit Hash Metric Distance,0.405808
2459,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000772059
2459,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.994499
2460,Uniformified 32-bit Hamming Metric Distance,0.0386961
2460,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
2460,Uniformified 32-bit Hash Metric Distance,0.290882
2460,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00699579
2460,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997685
2461,Uniformified 32-bit Hamming Metric Distance,0.490701
2461,Uniformified 32-bit Approx Dual Streak Metric Distance,0.141436
2461,Uniformified 32-bit Hash Metric Distance,0.909394
2461,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00341021
2461,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.99738
2462,Uniformified 32-bit Hamming Metric Distance,0.354665
2462,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0750425
2462,Uniformified 32-bit Hash Metric Distance,0.285217
2462,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000353029
2462,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.99214
2463,Uniformified 32-bit Hamming Metric Distance,0.354665
2463,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165983
2463,Uniformified 32-bit Hash Metric Distance,0.543745
2463,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00250932
2463,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000342405
2464,Uniformified 32-bit Hamming Metric Distance,0.0762924
2464,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165983
2464,Uniformified 32-bit Hash Metric Distance,0.870094
2464,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000285746
2464,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00835469
2465,Uniformified 32-bit Hamming Metric Distance,0.00244976
2465,Uniformified 32-bit Approx Dual Streak Metric Distance,0.132187
2465,Uniformified 32-bit Hash Metric Distance,0.402932
2465,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00488818
2465,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000373247
2466,Uniformified 32-bit Hamming Metric Distance,0.490701
2466,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
2466,Uniformified 32-bit Hash Metric Distance,0.826415
2466,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00168483
2466,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997158
2467,Uniformified 32-bit Hamming Metric Distance,0.0069993
2467,Uniformified 32-bit Approx Dual Streak Metric Distance,0.921158
2467,Uniformified 32-bit Hash Metric Distance,0.740156
2467,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00120318
2467,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00343574
2468,Uniformified 32-bit Hamming Metric Distance,0.0762924
2468,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0547445
2468,Uniformified 32-bit Hash Metric Distance,0.930696
2468,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00122562
2468,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00684227
2469,Uniformified 32-bit Hamming Metric Distance,0.235526
2469,Uniformified 32-bit Approx Dual Streak Metric Distance,0.692281
2469,Uniformified 32-bit Hash Metric Distance,0.584493
2469,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00821682
2469,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00313816
2470,Uniformified 32-bit Hamming Metric Distance,0.354665
2470,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0265973
2470,Uniformified 32-bit Hash Metric Distance,0.748136
2470,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00841242
2470,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.994751
2471,Uniformified 32-bit Hamming Metric Distance,0.0762924
2471,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
2471,Uniformified 32-bit Hash Metric Distance,0.511627
2471,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00553529
2471,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.99917
2472,Uniformified 32-bit Hamming Metric Distance,0.749875
2472,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
2472,Uniformified 32-bit Hash Metric Distance,0.679833
2472,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000748914
2472,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00449305
2473,Uniformified 32-bit Hamming Metric Distance,0.0386961
2473,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0864914
2473,Uniformified 32-bit Hash Metric Distance,0.275411
2473,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000753731
2473,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.990297
2474,Uniformified 32-bit Hamming Metric Distance,0.354665
2474,Uniformified 32-bit Approx Dual Streak Metric Distance,0.000296631
2474,Uniformified 32-bit Hash Metric Distance,0.632939
2474,Uniformified 32-bit Symmetric Wrap Metric Distance,0.018006
2474,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.998438
2475,Uniformified 32-bit Hamming Metric Distance,0.0069993
2475,Uniformified 32-bit Approx Dual Streak Metric Distance,0.141436
2475,Uniformified 32-bit Hash Metric Distance,0.0713889
2475,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0094789
2475,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.998072
2476,Uniformified 32-bit Hamming Metric Distance,0.0762924
2476,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00924908
2476,Uniformified 32-bit Hash Metric Distance,0.539639
2476,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00879053
2476,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.991668
2477,Uniformified 32-bit Hamming Metric Distance,0.140786
2477,Uniformified 32-bit Approx Dual Streak Metric Distance,0.588391
2477,Uniformified 32-bit Hash Metric Distance,0.848109
2477,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00162405
2477,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00361083
2478,Uniformified 32-bit Hamming Metric Distance,0.0069993
2478,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955154
2478,Uniformified 32-bit Hash Metric Distance,0.756013
2478,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000129709
2478,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00575786
2479,Uniformified 32-bit Hamming Metric Distance,0.0179482
2479,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0128487
2479,Uniformified 32-bit Hash Metric Distance,0.56929
2479,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00927349
2479,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997348
2480,Uniformified 32-bit Hamming Metric Distance,0.235526
2480,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0128487
2480,Uniformified 32-bit Hash Metric Distance,0.344838
2480,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0150273
2480,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0036779
2481,Uniformified 32-bit Hamming Metric Distance,0.0762924
2481,Uniformified 32-bit Approx Dual Streak Metric Distance,0.263824
2481,Uniformified 32-bit Hash Metric Distance,0.508808
2481,Uniformified 32-bit Symmetric Wrap Metric Distance,0.011143
2481,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00117291
2482,Uniformified 32-bit Hamming Metric Distance,0.235526
2482,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0425957
2482,Uniformified 32-bit Hash Metric Distance,0.854561
2482,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00345523
2482,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999486
2483,Uniformified 32-bit Hamming Metric Distance,0.235526
2483,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0864914
2483,Uniformified 32-bit Hash Metric Distance,0.935477
2483,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0054419
2483,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997822
2484,Uniformified 32-bit Hamming Metric Distance,0.0386961
2484,Uniformified 32-bit Approx Dual Streak Metric Distance,0.692281
2484,Uniformified 32-bit Hash Metric Distance,0.485014
2484,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0132122
2484,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.993765
2485,Uniformified 32-bit Hamming Metric Distance,0.490701
2485,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
2485,Uniformified 32-bit Hash Metric Distance,0.536405
2485,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00495548
2485,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00246456
2486,Uniformified 32-bit Hamming Metric Distance,0.490701
2486,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0213479
2486,Uniformified 32-bit Hash Metric Distance,0.998637
2486,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0111966
2486,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.992259
2487,Uniformified 32-bit Hamming Metric Distance,0.0386961
2487,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
2487,Uniformified 32-bit Hash Metric Distance,0.0447592
2487,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00548809
2487,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997377
2488,Uniformified 32-bit Hamming Metric Distance,0.0762924
2488,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0547445
2488,Uniformified 32-bit Hash Metric Distance,0.91646
2488,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0138309
2488,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000387521
2489,Uniformified 32-bit Hamming Metric Distance,0.628637
2489,Uniformified 32-bit Approx Dual Streak Metric Distance,0.132187
2489,Uniformified 32-bit Hash Metric Distance,0.746027
2489,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00497918
2489,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000806617
2490,Uniformified 32-bit Hamming Metric Distance,0.490701
2490,Uniformified 32-bit Approx Dual Streak Metric Distance,0.132187
2490,Uniformified 32-bit Hash Metric Distance,0.592469
2490,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0111447
2490,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.992115
2491,Uniformified 32-bit Hamming Metric Distance,0.235526
2491,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
2491,Uniformified 32-bit Hash Metric Distance,0.225488
2491,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000117429
2491,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00367419
2492,Uniformified 32-bit Hamming Metric Distance,0.00244976
2492,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0336466
2492,Uniformified 32-bit Hash Metric Distance,0.199214
2492,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00306167
2492,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000186909
2493,Uniformified 32-bit Hamming Metric Distance,0.235526
2493,Uniformified 32-bit Approx Dual Streak Metric Distance,0.943706
2493,Uniformified 32-bit Hash Metric Distance,0.77314
2493,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00835502
2493,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.998106
2494,Uniformified 32-bit Hamming Metric Distance,0.235526
2494,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
2494,Uniformified 32-bit Hash Metric Distance,0.548089
2494,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00307428
2494,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.995961
2495,Uniformified 32-bit Hamming Metric Distance,0.140786
2495,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
2495,Uniformified 32-bit Hash Metric Distance,0.2417
2495,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00443007
2495,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997236
2496,Uniformified 32-bit Hamming Metric Distance,0.0762924
2496,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
2496,Uniformified 32-bit Hash Metric Distance,0.396888
2496,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00164369
2496,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997335
2497,Uniformified 32-bit Hamming Metric Distance,0.0762924
2497,Uniformified 32-bit Approx Dual Streak Metric Distance,0.29697
2497,Uniformified 32-bit Hash Metric Distance,0.270719
2497,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0193612
2497,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997019
2498,Uniformified 32-bit Hamming Metric Distance,0.0386961
2498,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0128487
2498,Uniformified 32-bit Hash Metric Distance,0.783286
2498,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00682433
2498,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999596
2499,Uniformified 32-bit Hamming Metric Distance,0.0762924
2499,Uniformified 32-bit Approx Dual Streak Metric Distance,0.943706
2499,Uniformified 32-bit Hash Metric Distance,0.663646
2499,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0116481
2499,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.994699
2500,Uniformified 32-bit Hamming Metric Distance,0.0069993
2500,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
2500,Uniformified 32-bit Hash Metric Distance,0.879455
2500,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00121842
2500,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997978
2501,Uniformified 32-bit Hamming Metric Distance,0.0762924
2501,Uniformified 32-bit Approx Dual Streak Metric Distance,0.29697
2501,Uniformified 32-bit Hash Metric Distance,0.353602
2501,Uniformified 32-bit Symmetric Wrap Metric Distance,9.21794e-05
2501,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000164798
2502,Uniformified 32-bit Hamming Metric Distance,0.0762924
2502,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0167983
2502,Uniformified 32-bit Hash Metric Distance,0.489193
2502,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0184724
2502,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00431334
2503,Uniformified 32-bit Hamming Metric Distance,0.0762924
2503,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
2503,Uniformified 32-bit Hash Metric Distance,0.803908
2503,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00245337
2503,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.994771
2504,Uniformified 32-bit Hamming Metric Distance,0.235526
2504,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
2504,Uniformified 32-bit Hash Metric Distance,0.981966
2504,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0138736
2504,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00319143
2505,Uniformified 32-bit Hamming Metric Distance,0.235526
2505,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
2505,Uniformified 32-bit Hash Metric Distance,0.0963309
2505,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00873103
2505,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.994225
2506,Uniformified 32-bit Hamming Metric Distance,0.0179482
2506,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0374963
2506,Uniformified 32-bit Hash Metric Distance,0.679669
2506,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000743675
2506,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997923
2507,Uniformified 32-bit Hamming Metric Distance,0.140786
2507,Uniformified 32-bit Approx Dual Streak Metric Distance,0.132187
2507,Uniformified 32-bit Hash Metric Distance,0.534209
2507,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0100153
2507,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000370576
2508,Uniformified 32-bit Hamming Metric Distance,0.490701
2508,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0547445
2508,Uniformified 32-bit Hash Metric Distance,0.070705
2508,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00724823
2508,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999908
2509,Uniformified 32-bit Hamming Metric Distance,0.0762924
2509,Uniformified 32-bit Approx Dual Streak Metric Distance,4.93754e-05
2509,Uniformified 32-bit Hash Metric Distance,0.891344
2509,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000760664
2509,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00343164
2510,Uniformified 32-bit Hamming Metric Distance,0.00244976
2510,Uniformified 32-bit Approx Dual Streak Metric Distance,0.147735
2510,Uniformified 32-bit Hash Metric Distance,0.365304
2510,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00870565
2510,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000817729
2511,Uniformified 32-bit Hamming Metric Distance,0.235526
2511,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0864914
2511,Uniformified 32-bit Hash Metric Distance,0.920103
2511,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00193692
2511,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999359
2512,Uniformified 32-bit Hamming Metric Distance,0.354665
2512,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0547445
2512,Uniformified 32-bit Hash Metric Distance,0.692637
2512,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000809287
2512,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997539
2513,Uniformified 32-bit Hamming Metric Distance,0.0386961
2513,Uniformified 32-bit Approx Dual Streak Metric Distance,0.970253
2513,Uniformified 32-bit Hash Metric Distance,0.701303
2513,Uniformified 32-bit Symmetric Wrap Metric Distance,0.011099
2513,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00291009
2514,Uniformified 32-bit Hamming Metric Distance,0.490701
2514,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00634937
2514,Uniformified 32-bit Hash Metric Distance,0.0581836
2514,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0157799
2514,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997187
2515,Uniformified 32-bit Hamming Metric Distance,0.000449955
2515,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165983
2515,Uniformified 32-bit Hash Metric Distance,0.983637
2515,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00861445
2515,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00169488
2516,Uniformified 32-bit Hamming Metric Distance,0.0386961
2516,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
2516,Uniformified 32-bit Hash Metric Distance,0.216304
2516,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00329001
2516,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000301666
2517,Uniformified 32-bit Hamming Metric Distance,0.0762924
2517,Uniformified 32-bit Approx Dual Streak Metric Distance,0.943706
2517,Uniformified 32-bit Hash Metric Distance,0.807732
